mysql: [Warning] Using a password on the command line interface can be insecure.
id,cliente_id,servicio_id,barbero_id,fecha_hora,precio,estado,metodo_pago,cliente,servicio,barbero
2461,1171,30,27,2024-05-22 09:00:00,40000.00,atendida,efectivo,Alejandro Zapata Suárez,Decoloracion,Tomas Clipper
2462,1726,16,17,2023-02-14 09:00:00,8000.00,cancelada,nequi,Sergio Herrera Ortiz,Depilacion de cejas,Kevin El Maestro
2463,354,9,15,2024-10-21 14:00:00,10000.00,cancelada,nequi,Diana Zapata Gómez,Corte infantil,Jhon Navajas
2464,1596,4,3,2023-05-27 16:00:00,18000.00,atendida,daviplata,Samuel Cárdenas González,Corte + lavado,Juancho El Indio
2465,1508,2,27,2023-10-09 14:00:00,15000.00,atendida,tarjeta,Camila Salazar Romero,Corte de cabello Basico + barba,Tomas Clipper
2466,595,28,7,2024-03-10 08:00:00,55000.00,atendida,nequi,Diana Gutiérrez Ramos,Permanente,Pipe El Crack
2467,1336,1,23,2023-05-24 10:00:00,12000.00,atendida,efectivo,Nathaly Medina Parra,Corte de cabello Basico,Santi Premium
2468,405,12,2,2024-09-23 10:00:00,12000.00,atendida,nequi,Andrea Sánchez García,Barba completa,Maicol Style
2469,1895,21,23,2023-05-17 17:00:00,25000.00,cancelada,transferencia,Carolina Peña Ruiz,Corte + hidratacion,Santi Premium
2470,1411,26,11,2024-07-15 11:00:00,50000.00,atendida,transferencia,Patricia Gutiérrez Ríos,Corte + lavado + barba,El Mono Barber
2471,964,10,27,2023-01-09 12:00:00,35000.00,atendida,efectivo,Andrés Cárdenas Peña,Corte + tinte,Tomas Clipper
2472,1369,23,29,2024-06-02 08:00:00,30000.00,cancelada,nequi,Deisy Castro López,Tratamiento anticaida,El Calvo Cuts
2473,249,29,2,2023-04-27 17:00:00,50000.00,atendida,transferencia,Diego Herrera Martínez,Mechas,Maicol Style
2474,1788,27,10,2024-11-02 08:00:00,22000.00,cancelada,daviplata,Mateo Jiménez Parra,Alisado,Yeferson King
2475,522,16,15,2023-04-24 12:00:00,8000.00,cancelada,nequi,Ferney Muñoz Torres,Depilacion de cejas,Jhon Navajas
2476,1927,10,13,2024-03-29 18:00:00,35000.00,atendida,nequi,Yulieth Salazar Herrera,Corte + tinte,Camilo Pro
2477,467,3,8,2023-10-28 18:00:00,8000.00,cancelada,tarjeta,Lizeth Suárez Jiménez,Arreglo de barba,Tato Fade
2478,268,2,4,2023-03-10 16:00:00,15000.00,atendida,nequi,Catalina Herrera Rojas,Corte de cabello Basico + barba,Mateo Barber
2479,1355,28,13,2023-10-22 15:00:00,55000.00,cancelada,efectivo,Carolina Sánchez Ortiz,Permanente,Camilo Pro
2480,1028,9,7,2023-05-13 12:00:00,10000.00,cancelada,efectivo,Mariana Vega Bedoya,Corte infantil,Pipe El Crack
2481,1342,21,20,2023-08-15 16:00:00,25000.00,atendida,tarjeta,Sofia Montoya Morales,Corte + hidratacion,El Paisa Cuts
2482,544,5,28,2024-12-02 12:00:00,15000.00,atendida,efectivo,Nicolás Zapata Londoño,Corte degradado,Yeison Barber
2483,356,4,3,2024-06-04 08:00:00,18000.00,atendida,nequi,Andrés Henao Díaz,Corte + lavado,Juancho El Indio
2484,1581,6,23,2024-02-06 18:00:00,14000.00,atendida,tarjeta,Sebastián Díaz Henao,Corte navaja,Santi Premium
2485,825,10,28,2024-01-25 08:00:00,35000.00,atendida,tarjeta,Sebastián Silva Gutiérrez,Corte + tinte,Yeison Barber
2486,1788,12,8,2024-12-21 17:00:00,12000.00,cancelada,tarjeta,Mateo Jiménez Parra,Barba completa,Tato Fade
2487,1094,8,2,2023-08-02 08:00:00,16000.00,atendida,transferencia,Diana Parra Silva,Corte moderno,Maicol Style
2488,209,15,27,2023-09-27 09:00:00,14000.00,atendida,efectivo,Sofia Ramos Peña,Cejas + barba,Tomas Clipper
2489,1885,27,11,2023-09-26 10:00:00,22000.00,atendida,tarjeta,Sara Rodríguez Romero,Alisado,El Mono Barber
2490,1670,10,26,2024-11-01 11:00:00,35000.00,atendida,tarjeta,Gabriela Parra Parra,Corte + tinte,Andres El Pro
2491,1072,23,18,2023-05-24 09:00:00,30000.00,atendida,efectivo,Kevin Salazar Romero,Tratamiento anticaida,Nico Estilo
2492,1196,27,28,2023-08-10 14:00:00,22000.00,atendida,efectivo,Angie Sánchez Salazar,Alisado,Yeison Barber
2493,1265,29,7,2023-02-02 11:00:00,50000.00,atendida,efectivo,Oscar Guerrero Henao,Mechas,Pipe El Crack
2494,1864,3,12,2024-11-13 09:00:00,8000.00,atendida,efectivo,Diego Zapata Ocampo,Arreglo de barba,Duvan Fresh
2495,199,13,31,2024-07-13 17:00:00,18000.00,atendida,efectivo,Lizeth Ortiz Muñoz,Barba + hidratacion,Cristian Fade
2496,948,2,17,2023-08-20 15:00:00,15000.00,cancelada,tarjeta,Miguel Arias Rojas,Corte de cabello Basico + barba,Kevin El Maestro
2497,1823,17,5,2024-12-01 08:00:00,20000.00,cancelada,daviplata,Xiomara Ramírez López,Limpieza facial,El Vikingo
2498,678,28,20,2024-04-16 15:00:00,55000.00,atendida,nequi,Claudia Ortiz Rivera,Permanente,El Paisa Cuts
2499,753,6,14,2023-01-08 08:00:00,14000.00,atendida,daviplata,Patricia Rodríguez Suárez,Corte navaja,El Tigre Cuts
2500,1074,26,4,2024-11-20 10:00:00,50000.00,atendida,efectivo,Santiago Arias Guerrero,Corte + lavado + barba,Mateo Barber
2501,1041,19,8,2023-01-06 17:00:00,60000.00,atendida,transferencia,Jorge Suárez Gutiérrez,Keratina,Tato Fade
2502,1856,10,20,2024-02-25 12:00:00,35000.00,atendida,tarjeta,Johana Arias Bedoya,Corte + tinte,El Paisa Cuts
2503,1216,22,10,2023-03-19 15:00:00,15000.00,atendida,nequi,Duvan Ramos Ospina,Masaje capilar,Yeferson King
2504,1737,14,19,2024-12-17 15:00:00,15000.00,atendida,nequi,Oscar Henao Suárez,Afeitado clasico navaja,Fercho Barber
2505,713,24,22,2024-07-25 17:00:00,50000.00,atendida,tarjeta,Carlos Castro Rodríguez,Pack novio completo,Diego Fadero
2506,905,25,6,2024-01-22 15:00:00,80000.00,atendida,nequi,Ricardo Cruz Londoño,Coloracion fantasia,Chelo Cuts
2507,1449,14,7,2023-06-10 14:00:00,15000.00,cancelada,nequi,Diana Arias Ospina,Afeitado clasico navaja,Pipe El Crack
2508,177,5,18,2024-05-02 11:00:00,15000.00,atendida,efectivo,Mauricio Moreno Londoño,Corte degradado,Nico Estilo
2509,97,7,9,2023-10-16 12:00:00,13000.00,atendida,tarjeta,Claudia Romero Herrera,Corte clasico,Brayan Scissors
2510,101,30,5,2023-01-01 08:00:00,40000.00,atendida,nequi,Ana Moreno Cárdenas,Decoloracion,El Vikingo
2511,1526,16,9,2024-11-15 08:00:00,8000.00,atendida,transferencia,Duvan López Bedoya,Depilacion de cejas,Brayan Scissors
2512,1835,22,16,2023-02-10 14:00:00,15000.00,atendida,nequi,Patricia Zapata Moreno,Masaje capilar,Sebastián Blade
2513,201,19,4,2024-06-25 18:00:00,60000.00,atendida,efectivo,Ricardo Gutiérrez Díaz,Keratina,Mateo Barber
2514,1882,8,9,2023-01-07 09:00:00,16000.00,atendida,daviplata,Paola Pérez Ocampo,Corte moderno,Brayan Scissors
2515,1922,26,23,2023-08-26 15:00:00,50000.00,cancelada,tarjeta,Duvan González Ramos,Corte + lavado + barba,Santi Premium
2516,1613,27,10,2024-02-22 15:00:00,22000.00,atendida,daviplata,Xiomara Espinoza Parra,Alisado,Yeferson King
2517,292,13,25,2024-05-23 16:00:00,18000.00,atendida,transferencia,Mariana Arias Herrera,Barba + hidratacion,Lucho Precision
2518,508,7,15,2024-05-17 10:00:00,13000.00,atendida,transferencia,Andrea Vega Peña,Corte clasico,Jhon Navajas
2519,257,4,17,2024-12-17 16:00:00,18000.00,cancelada,efectivo,Sofia Rojas Cárdenas,Corte + lavado,Kevin El Maestro
2520,1643,17,30,2024-07-16 17:00:00,20000.00,atendida,nequi,Diana García Rojas,Limpieza facial,Pipe Navajas
2521,595,9,13,2024-09-24 14:00:00,10000.00,atendida,nequi,Diana Gutiérrez Ramos,Corte infantil,Camilo Pro
2522,1156,18,5,2023-11-10 12:00:00,22000.00,atendida,transferencia,Cristian Gutiérrez Gutiérrez,Hidratacion capilar,El Vikingo
2523,1395,26,22,2023-10-25 12:00:00,50000.00,atendida,efectivo,Santiago Cárdenas García,Corte + lavado + barba,Diego Fadero
2524,230,11,20,2024-02-21 14:00:00,25000.00,cancelada,tarjeta,Kevin Ríos Arias,Tinte completo,El Paisa Cuts
2525,240,26,15,2024-09-21 12:00:00,50000.00,atendida,nequi,Cristian Moreno Cruz,Corte + lavado + barba,Jhon Navajas
2526,952,24,11,2023-11-26 17:00:00,50000.00,atendida,nequi,Daniela Cruz Herrera,Pack novio completo,El Mono Barber
2527,1338,23,11,2024-04-29 11:00:00,30000.00,cancelada,tarjeta,Fabian Parra Ocampo,Tratamiento anticaida,El Mono Barber
2528,55,13,10,2024-08-02 09:00:00,18000.00,cancelada,daviplata,Paula Martínez Londoño,Barba + hidratacion,Yeferson King
2529,1876,25,11,2023-02-14 08:00:00,80000.00,atendida,efectivo,Marcela Vega García,Coloracion fantasia,El Mono Barber
2530,286,20,17,2024-02-16 16:00:00,22000.00,atendida,efectivo,Monica Parra Salazar,Corte + barba + cejas,Kevin El Maestro
2531,1821,12,23,2023-01-20 17:00:00,12000.00,atendida,transferencia,Oscar Guerrero Ríos,Barba completa,Santi Premium
2532,1686,10,28,2024-12-27 09:00:00,35000.00,cancelada,tarjeta,Rodrigo Suárez Ortiz,Corte + tinte,Yeison Barber
2533,1136,3,17,2023-11-21 12:00:00,8000.00,atendida,efectivo,Angie Díaz Peña,Arreglo de barba,Kevin El Maestro
2534,765,26,15,2023-02-12 15:00:00,50000.00,atendida,transferencia,Diego Vargas Rodríguez,Corte + lavado + barba,Jhon Navajas
2535,353,2,20,2023-06-02 10:00:00,15000.00,atendida,nequi,Paula Jiménez Silva,Corte de cabello Basico + barba,El Paisa Cuts
2536,613,15,16,2023-12-25 15:00:00,14000.00,atendida,efectivo,Fernando Herrera Londoño,Cejas + barba,Sebastián Blade
2537,1620,7,14,2023-12-13 14:00:00,13000.00,atendida,nequi,Diego Mendoza García,Corte clasico,El Tigre Cuts
2538,1102,21,10,2024-01-18 15:00:00,25000.00,atendida,nequi,Raúl Vega Guerrero,Corte + hidratacion,Yeferson King
2539,587,9,9,2023-12-14 12:00:00,10000.00,atendida,transferencia,Natalia Ortiz Pérez,Corte infantil,Brayan Scissors
2540,1778,24,24,2023-11-27 18:00:00,50000.00,atendida,tarjeta,Catalina Torres Montoya,Pack novio completo,El Negro Barber
2541,180,12,20,2024-10-16 15:00:00,12000.00,cancelada,daviplata,Cristian Medina Flores,Barba completa,El Paisa Cuts
2542,942,24,8,2023-06-26 15:00:00,50000.00,cancelada,nequi,Sara Pérez González,Pack novio completo,Tato Fade
2543,1920,9,8,2023-05-17 08:00:00,10000.00,atendida,nequi,Marcela Delgado Castro,Corte infantil,Tato Fade
2544,1592,27,19,2024-01-21 12:00:00,22000.00,atendida,efectivo,Sofia Zapata Ramírez,Alisado,Fercho Barber
2545,1775,10,22,2023-04-09 16:00:00,35000.00,atendida,daviplata,Paola García Cruz,Corte + tinte,Diego Fadero
2546,270,8,9,2023-09-15 18:00:00,16000.00,atendida,nequi,Nathaly Torres Jiménez,Corte moderno,Brayan Scissors
2547,269,30,7,2023-10-24 11:00:00,40000.00,atendida,tarjeta,Yulieth Ospina López,Decoloracion,Pipe El Crack
2548,766,2,10,2023-04-04 09:00:00,15000.00,atendida,nequi,Oscar García Romero,Corte de cabello Basico + barba,Yeferson King
2549,1866,20,19,2023-12-13 08:00:00,22000.00,atendida,efectivo,Nicolás Silva Ortiz,Corte + barba + cejas,Fercho Barber
2550,1992,15,2,2024-09-27 12:00:00,14000.00,cancelada,tarjeta,Jorge Rojas Espinoza,Cejas + barba,Maicol Style
2551,1946,4,18,2024-05-20 18:00:00,18000.00,atendida,daviplata,Patricia Gómez Ramos,Corte + lavado,Nico Estilo
2552,595,25,27,2023-05-08 08:00:00,80000.00,cancelada,transferencia,Diana Gutiérrez Ramos,Coloracion fantasia,Tomas Clipper
2553,843,27,6,2024-11-24 11:00:00,22000.00,atendida,nequi,Esteban Torres Ramos,Alisado,Chelo Cuts
2554,1474,30,28,2023-09-04 18:00:00,40000.00,cancelada,nequi,Miguel Pérez Herrera,Decoloracion,Yeison Barber
2555,253,12,26,2023-05-05 16:00:00,12000.00,atendida,efectivo,Johana Castro Jiménez,Barba completa,Andres El Pro
2556,544,3,18,2023-12-28 10:00:00,8000.00,atendida,tarjeta,Nicolás Zapata Londoño,Arreglo de barba,Nico Estilo
2557,1713,19,23,2024-06-01 11:00:00,60000.00,cancelada,nequi,Jhon Peña Ríos,Keratina,Santi Premium
2558,1106,8,9,2023-09-16 10:00:00,16000.00,atendida,efectivo,Wilmar Ramírez Mendoza,Corte moderno,Brayan Scissors
2559,347,29,21,2023-01-22 10:00:00,50000.00,atendida,daviplata,Paola Torres Reyes,Mechas,Wilmar Style
2560,627,23,12,2023-01-18 08:00:00,30000.00,atendida,transferencia,Carlos Rivera Morales,Tratamiento anticaida,Duvan Fresh
2561,651,21,17,2024-11-28 18:00:00,25000.00,atendida,transferencia,Oscar Suárez Reyes,Corte + hidratacion,Kevin El Maestro
2562,1905,19,12,2024-03-26 11:00:00,60000.00,atendida,transferencia,Deisy Flores Londoño,Keratina,Duvan Fresh
2563,534,23,23,2024-10-16 12:00:00,30000.00,atendida,nequi,Fabian Rivera Ocampo,Tratamiento anticaida,Santi Premium
2564,1856,2,21,2024-02-03 08:00:00,15000.00,cancelada,efectivo,Johana Arias Bedoya,Corte de cabello Basico + barba,Wilmar Style
2565,1755,11,2,2024-09-07 14:00:00,25000.00,cancelada,efectivo,Daniela Arias Castro,Tinte completo,Maicol Style
2566,1513,27,7,2024-11-14 12:00:00,22000.00,cancelada,nequi,Alejandro Mendoza Ríos,Alisado,Pipe El Crack
2567,1481,4,11,2024-03-11 12:00:00,18000.00,atendida,daviplata,Nicolás Rodríguez Flores,Corte + lavado,El Mono Barber
2568,1281,9,20,2024-03-10 18:00:00,10000.00,atendida,transferencia,Leidy Díaz Zapata,Corte infantil,El Paisa Cuts
2569,1821,19,11,2023-11-19 18:00:00,60000.00,atendida,daviplata,Oscar Guerrero Ríos,Keratina,El Mono Barber
2570,275,23,19,2024-08-11 16:00:00,30000.00,atendida,nequi,Ana Torres Henao,Tratamiento anticaida,Fercho Barber
2571,1261,19,12,2024-03-24 15:00:00,60000.00,atendida,efectivo,Oscar Reyes Díaz,Keratina,Duvan Fresh
2572,732,12,15,2023-03-09 18:00:00,12000.00,atendida,daviplata,Patricia Jiménez Romero,Barba completa,Jhon Navajas
2573,1326,4,6,2024-01-22 10:00:00,18000.00,atendida,tarjeta,Ricardo Parra Torres,Corte + lavado,Chelo Cuts
2574,536,20,31,2023-02-23 10:00:00,22000.00,atendida,efectivo,Santiago Ramírez Mendoza,Corte + barba + cejas,Cristian Fade
2575,49,22,11,2023-12-22 12:00:00,15000.00,atendida,transferencia,David López Ocampo,Masaje capilar,El Mono Barber
2576,1799,23,19,2024-05-22 15:00:00,30000.00,atendida,transferencia,Felipe Ortiz Ocampo,Tratamiento anticaida,Fercho Barber
2577,2025,15,6,2024-04-04 15:00:00,14000.00,cancelada,efectivo,Lizeth Martínez González,Cejas + barba,Chelo Cuts
2578,753,1,5,2023-01-13 10:00:00,12000.00,cancelada,daviplata,Patricia Rodríguez Suárez,Corte de cabello Basico,El Vikingo
2579,196,7,21,2024-05-21 08:00:00,13000.00,atendida,efectivo,Samuel Ruiz Zapata,Corte clasico,Wilmar Style
2580,657,6,2,2024-05-13 14:00:00,14000.00,cancelada,transferencia,Brayan Mendoza Henao,Corte navaja,Maicol Style
2581,1434,9,31,2024-10-20 18:00:00,10000.00,atendida,nequi,Nathaly Reyes Gómez,Corte infantil,Cristian Fade
2582,232,12,12,2024-08-12 11:00:00,12000.00,atendida,transferencia,Lizeth Reyes Cruz,Barba completa,Duvan Fresh
2583,1290,29,2,2023-03-16 08:00:00,50000.00,atendida,tarjeta,Sara Zapata Suárez,Mechas,Maicol Style
2584,300,9,20,2023-06-15 10:00:00,10000.00,atendida,transferencia,Julián Salazar Guerrero,Corte infantil,El Paisa Cuts
2585,1408,12,8,2023-05-16 09:00:00,12000.00,cancelada,nequi,Jhon Gómez Ramos,Barba completa,Tato Fade
2586,982,13,7,2024-09-08 16:00:00,18000.00,atendida,transferencia,Ana Suárez Reyes,Barba + hidratacion,Pipe El Crack
2587,1845,8,14,2024-02-18 09:00:00,16000.00,atendida,efectivo,David Henao Pérez,Corte moderno,El Tigre Cuts
2588,929,1,12,2024-04-29 09:00:00,12000.00,atendida,tarjeta,Carolina García Rojas,Corte de cabello Basico,Duvan Fresh
2589,963,23,2,2023-05-20 18:00:00,30000.00,atendida,tarjeta,Jorge Jiménez Reyes,Tratamiento anticaida,Maicol Style
2590,1899,18,9,2024-12-30 18:00:00,22000.00,atendida,efectivo,Jhon Cárdenas Jiménez,Hidratacion capilar,Brayan Scissors
2591,1493,21,23,2024-05-25 16:00:00,25000.00,atendida,daviplata,Julián Moreno Gutiérrez,Corte + hidratacion,Santi Premium
2592,1617,13,5,2023-10-19 10:00:00,18000.00,atendida,transferencia,Claudia Flores Rivera,Barba + hidratacion,El Vikingo
2593,876,19,5,2023-04-12 14:00:00,60000.00,cancelada,efectivo,Luis Ríos Espinoza,Keratina,El Vikingo
2594,1525,15,15,2024-09-13 17:00:00,14000.00,cancelada,tarjeta,Isabella Gómez Bedoya,Cejas + barba,Jhon Navajas
2595,630,2,26,2024-06-21 12:00:00,15000.00,atendida,tarjeta,Laura Montoya Correa,Corte de cabello Basico + barba,Andres El Pro
2596,1821,29,5,2023-12-16 08:00:00,50000.00,cancelada,nequi,Oscar Guerrero Ríos,Mechas,El Vikingo
2597,870,27,2,2023-09-22 08:00:00,22000.00,atendida,efectivo,Nicolás Morales Martínez,Alisado,Maicol Style
2598,1930,26,4,2024-10-14 16:00:00,50000.00,atendida,nequi,Alejandro Martínez Espinoza,Corte + lavado + barba,Mateo Barber
2599,1259,29,31,2023-01-16 17:00:00,50000.00,cancelada,tarjeta,Jhon Ramos Peña,Mechas,Cristian Fade
2600,268,2,26,2023-11-06 10:00:00,15000.00,cancelada,transferencia,Catalina Herrera Rojas,Corte de cabello Basico + barba,Andres El Pro
2601,62,17,10,2023-06-20 15:00:00,20000.00,atendida,transferencia,Angie Rivera Vargas,Limpieza facial,Yeferson King
2602,1187,2,8,2024-08-07 09:00:00,15000.00,atendida,daviplata,Ricardo Rojas Ortiz,Corte de cabello Basico + barba,Tato Fade
2603,639,13,17,2024-04-07 15:00:00,18000.00,atendida,tarjeta,Paula Rivera Henao,Barba + hidratacion,Kevin El Maestro
2604,1194,17,15,2023-06-13 16:00:00,20000.00,atendida,efectivo,Laura Vargas Peña,Limpieza facial,Jhon Navajas
2605,1397,17,26,2023-02-09 16:00:00,20000.00,atendida,transferencia,Miguel Londoño Romero,Limpieza facial,Andres El Pro
2606,1840,19,11,2023-03-23 14:00:00,60000.00,cancelada,nequi,Juan Delgado Medina,Keratina,El Mono Barber
2607,709,22,13,2024-04-13 10:00:00,15000.00,atendida,daviplata,Sebastián Moreno López,Masaje capilar,Camilo Pro
2608,1031,13,26,2023-05-05 11:00:00,18000.00,atendida,daviplata,Adriana Rivera Rodríguez,Barba + hidratacion,Andres El Pro
2609,933,12,26,2023-07-10 15:00:00,12000.00,atendida,efectivo,Ricardo Medina Guerrero,Barba completa,Andres El Pro
2610,1682,13,21,2023-02-12 11:00:00,18000.00,cancelada,nequi,Natalia Pérez Cruz,Barba + hidratacion,Wilmar Style
2611,866,20,6,2023-11-26 10:00:00,22000.00,atendida,tarjeta,Paola Vega Cárdenas,Corte + barba + cejas,Chelo Cuts
2612,67,21,13,2023-11-18 12:00:00,25000.00,atendida,tarjeta,Johana Espinoza Jiménez,Corte + hidratacion,Camilo Pro
2613,1759,12,3,2023-04-20 17:00:00,12000.00,cancelada,nequi,Melissa Ortiz Delgado,Barba completa,Juancho El Indio
2614,1485,18,11,2023-02-24 14:00:00,22000.00,cancelada,efectivo,Angie Arias Moreno,Hidratacion capilar,El Mono Barber
2615,998,17,20,2024-01-28 11:00:00,20000.00,cancelada,efectivo,Catalina Rodríguez Suárez,Limpieza facial,El Paisa Cuts
2616,605,27,15,2023-05-23 08:00:00,22000.00,atendida,nequi,Santiago Morales Herrera,Alisado,Jhon Navajas
2617,1584,21,3,2023-01-26 08:00:00,25000.00,atendida,transferencia,Maria González González,Corte + hidratacion,Juancho El Indio
2618,1640,3,25,2024-09-12 14:00:00,8000.00,cancelada,tarjeta,Monica Herrera Peña,Arreglo de barba,Lucho Precision
2619,1873,28,15,2024-09-25 18:00:00,55000.00,atendida,nequi,Wilmar Cruz Martínez,Permanente,Jhon Navajas
2620,46,25,31,2023-03-07 15:00:00,80000.00,atendida,nequi,Lucia Rodríguez Silva,Coloracion fantasia,Cristian Fade
2621,1476,22,6,2023-12-15 09:00:00,15000.00,atendida,efectivo,Patricia Jiménez Flores,Masaje capilar,Chelo Cuts
2622,1586,30,5,2024-11-10 16:00:00,40000.00,atendida,tarjeta,Andrés Vargas Sánchez,Decoloracion,El Vikingo
2623,1985,23,23,2024-01-05 16:00:00,30000.00,cancelada,daviplata,Ana Rodríguez Martínez,Tratamiento anticaida,Santi Premium
2624,1149,7,25,2023-06-22 16:00:00,13000.00,atendida,nequi,Mateo Peña Ocampo,Corte clasico,Lucho Precision
2625,733,21,10,2023-09-08 09:00:00,25000.00,atendida,transferencia,Yeison Espinoza Espinoza,Corte + hidratacion,Yeferson King
2626,1595,8,16,2024-09-04 14:00:00,16000.00,atendida,nequi,Andrea Morales Peña,Corte moderno,Sebastián Blade
2627,1747,11,20,2024-02-17 14:00:00,25000.00,cancelada,transferencia,Sofia Muñoz Morales,Tinte completo,El Paisa Cuts
2628,1959,8,29,2024-07-11 16:00:00,16000.00,cancelada,nequi,Camila Correa Reyes,Corte moderno,El Calvo Cuts
2629,1674,29,31,2023-11-13 18:00:00,50000.00,atendida,daviplata,Samuel Ocampo Martínez,Mechas,Cristian Fade
2630,1217,3,3,2023-05-26 16:00:00,8000.00,atendida,daviplata,Fernando Arias García,Arreglo de barba,Juancho El Indio
2631,1440,28,7,2024-05-10 11:00:00,55000.00,cancelada,transferencia,Diego Zapata Salazar,Permanente,Pipe El Crack
2632,956,16,12,2023-03-18 11:00:00,8000.00,cancelada,efectivo,Wilmar Rivera Torres,Depilacion de cejas,Duvan Fresh
2633,973,29,23,2024-09-23 18:00:00,50000.00,atendida,transferencia,Angie Romero Gómez,Mechas,Santi Premium
2634,925,16,15,2023-08-02 08:00:00,8000.00,atendida,daviplata,Duvan Ramos Ramírez,Depilacion de cejas,Jhon Navajas
2635,1260,21,10,2023-06-09 11:00:00,25000.00,atendida,nequi,Diego Montoya Morales,Corte + hidratacion,Yeferson King
2636,185,25,30,2023-04-30 10:00:00,80000.00,atendida,tarjeta,Paola Moreno Correa,Coloracion fantasia,Pipe Navajas
2637,2030,21,15,2024-04-26 17:00:00,25000.00,atendida,tarjeta,Fabian Henao Jiménez,Corte + hidratacion,Jhon Navajas
2638,533,25,16,2023-01-08 18:00:00,80000.00,cancelada,tarjeta,Brayan Gómez Romero,Coloracion fantasia,Sebastián Blade
2639,1322,14,16,2024-10-06 16:00:00,15000.00,cancelada,transferencia,Yeison Ospina Cruz,Afeitado clasico navaja,Sebastián Blade
2640,216,28,27,2023-06-24 10:00:00,55000.00,atendida,tarjeta,Natalia Jiménez Ruiz,Permanente,Tomas Clipper
2641,1805,24,27,2023-03-30 11:00:00,50000.00,atendida,transferencia,Sebastián Ríos Rivera,Pack novio completo,Tomas Clipper
2642,442,23,30,2023-03-04 14:00:00,30000.00,atendida,daviplata,Lucia Castro Herrera,Tratamiento anticaida,Pipe Navajas
2643,549,9,30,2023-03-14 11:00:00,10000.00,atendida,efectivo,Diego Ospina Morales,Corte infantil,Pipe Navajas
